x-axis,1,2,REF1
second,Volt,Volt,Volt
+689.3750E-06,-94.8492452E-03,+62.1859290E-03,+0.0E+00
+689.5000E-06,-95.4773859E-03,+62.4371853E-03,+0.0E+00
+689.6250E-06,-94.4723608E-03,+63.8190948E-03,+0.0E+00
+689.7500E-06,-94.3467327E-03,+63.9447229E-03,+0.0E+00
+689.8750E-06,-94.9748734E-03,+62.5628134E-03,+0.0E+00
+690.0000E-06,-95.7286422E-03,+61.5577883E-03,+0.0E+00
+690.1250E-06,-95.1005015E-03,+62.1859290E-03,+0.0E+00
+690.2500E-06,-95.1005015E-03,+63.1909541E-03,+0.0E+00
+690.3750E-06,-95.4773859E-03,+63.1909541E-03,+0.0E+00
+690.5000E-06,-95.4773859E-03,+62.9396978E-03,+0.0E+00
+690.6250E-06,-96.1055266E-03,+62.0603008E-03,+0.0E+00
+690.7500E-06,-96.1055266E-03,+62.0603008E-03,+0.0E+00
+690.8750E-06,-95.9798985E-03,+62.6884415E-03,+0.0E+00
+691.0000E-06,-95.3517578E-03,+62.5628134E-03,+0.0E+00
+691.1250E-06,-95.2261296E-03,+62.8140697E-03,+0.0E+00
+691.2500E-06,-94.9748734E-03,+62.9396978E-03,+0.0E+00
+691.3750E-06,-95.1005015E-03,+61.9346727E-03,+0.0E+00
+691.5000E-06,-95.6030141E-03,+62.8140697E-03,+0.0E+00
+691.6250E-06,-95.2261296E-03,+63.0653260E-03,+0.0E+00
+691.7500E-06,-94.8492452E-03,+64.0703511E-03,+0.0E+00
+691.8750E-06,-95.4773859E-03,+63.4422104E-03,+0.0E+00
+692.0000E-06,-95.6030141E-03,+61.9346727E-03,+0.0E+00
+692.1250E-06,-96.3567829E-03,+61.6834164E-03,+0.0E+00
+692.2500E-06,-95.8542703E-03,+61.6834164E-03,+0.0E+00
+692.3750E-06,-95.4773859E-03,+63.5678385E-03,+0.0E+00
+692.5000E-06,-95.2261296E-03,+63.1909541E-03,+0.0E+00
+692.6250E-06,-96.3567829E-03,+63.6934667E-03,+0.0E+00
+692.7500E-06,-95.8542703E-03,+62.8140697E-03,+0.0E+00
+692.8750E-06,-95.9798985E-03,+61.1809039E-03,+0.0E+00
+693.0000E-06,-96.7336673E-03,+62.5628134E-03,+0.0E+00
+693.1250E-06,-95.6030141E-03,+63.4422104E-03,+0.0E+00
+693.2500E-06,-95.6030141E-03,+63.5678385E-03,+0.0E+00
+693.3750E-06,-95.8542703E-03,+63.3165822E-03,+0.0E+00
+693.5000E-06,-96.3567829E-03,+62.6884415E-03,+0.0E+00
+693.6250E-06,-96.6080392E-03,+62.5628134E-03,+0.0E+00
+693.7500E-06,-96.3567829E-03,+62.4371853E-03,+0.0E+00
+693.8750E-06,-95.9798985E-03,+62.5628134E-03,+0.0E+00
+694.0000E-06,-94.9748734E-03,+64.0703511E-03,+0.0E+00
+694.1250E-06,-96.1055266E-03,+62.5628134E-03,+0.0E+00
+694.2500E-06,-96.7336673E-03,+62.9396978E-03,+0.0E+00
+694.3750E-06,-96.1055266E-03,+62.6884415E-03,+0.0E+00
+694.5000E-06,-96.2311547E-03,+61.9346727E-03,+0.0E+00
+694.6250E-06,-96.2311547E-03,+62.8140697E-03,+0.0E+00
+694.7500E-06,-96.2311547E-03,+63.1909541E-03,+0.0E+00
+694.8750E-06,-95.7286422E-03,+64.4472355E-03,+0.0E+00
+695.0000E-06,-96.2311547E-03,+62.5628134E-03,+0.0E+00
+695.1250E-06,-95.9798985E-03,+63.4422104E-03,+0.0E+00
+695.2500E-06,-96.2311547E-03,+62.6884415E-03,+0.0E+00
+695.3750E-06,-95.4773859E-03,+63.6934667E-03,+0.0E+00
+695.5000E-06,-95.7286422E-03,+63.8190948E-03,+0.0E+00
+695.6250E-06,-96.4824110E-03,+63.6934667E-03,+0.0E+00
+695.7500E-06,-96.8592954E-03,+62.6884415E-03,+0.0E+00
+695.8750E-06,-97.4874361E-03,+62.4371853E-03,+0.0E+00
+696.0000E-06,-95.7286422E-03,+63.0653260E-03,+0.0E+00
+696.1250E-06,-95.9798985E-03,+63.6934667E-03,+0.0E+00
+696.2500E-06,-95.4773859E-03,+63.5678385E-03,+0.0E+00
+696.3750E-06,-96.1055266E-03,+62.9396978E-03,+0.0E+00
+696.5000E-06,-96.6080392E-03,+62.3115571E-03,+0.0E+00
+696.6250E-06,-96.7336673E-03,+61.3065320E-03,+0.0E+00
+696.7500E-06,-96.9849236E-03,+62.6884415E-03,+0.0E+00
+696.8750E-06,-96.7336673E-03,+62.4371853E-03,+0.0E+00
+697.0000E-06,-96.9849236E-03,+62.6884415E-03,+0.0E+00
+697.1250E-06,-96.4824110E-03,+62.8140697E-03,+0.0E+00
+697.2500E-06,-97.6130643E-03,+62.3115571E-03,+0.0E+00
+697.3750E-06,-97.9899487E-03,+62.5628134E-03,+0.0E+00
+697.5000E-06,-97.7386924E-03,+61.6834164E-03,+0.0E+00
+697.6250E-06,-96.7336673E-03,+62.8140697E-03,+0.0E+00
+697.7500E-06,-97.3618080E-03,+62.6884415E-03,+0.0E+00
+697.8750E-06,-96.6080392E-03,+63.5678385E-03,+0.0E+00
+698.0000E-06,-97.2361799E-03,+62.4371853E-03,+0.0E+00
+698.1250E-06,-97.7386924E-03,+62.3115571E-03,+0.0E+00
+698.2500E-06,-97.4874361E-03,+62.1859290E-03,+0.0E+00
+698.3750E-06,-97.4874361E-03,+62.6884415E-03,+0.0E+00
+698.5000E-06,-97.6130643E-03,+62.6884415E-03,+0.0E+00
+698.6250E-06,-96.9849236E-03,+61.5577883E-03,+0.0E+00
+698.7500E-06,-97.6130643E-03,+62.8140697E-03,+0.0E+00
+698.8750E-06,-97.1105517E-03,+62.6884415E-03,+0.0E+00
+699.0000E-06,-97.6130643E-03,+62.1859290E-03,+0.0E+00
+699.1250E-06,-97.4874361E-03,+62.6884415E-03,+0.0E+00
+699.2500E-06,-97.3618080E-03,+62.9396978E-03,+0.0E+00
+699.3750E-06,-97.2361799E-03,+63.0653260E-03,+0.0E+00
+699.5000E-06,-98.1155768E-03,+63.6934667E-03,+0.0E+00
+699.6250E-06,-97.1105517E-03,+63.3165822E-03,+0.0E+00
+699.7500E-06,-96.8592954E-03,+62.6884415E-03,+0.0E+00
+699.8750E-06,-97.2361799E-03,+62.4371853E-03,+0.0E+00
+700.0000E-06,-96.6080392E-03,+63.1909541E-03,+0.0E+00
+700.1250E-06,-96.7336673E-03,+63.9447229E-03,+0.0E+00
+700.2500E-06,-98.1155768E-03,+63.3165822E-03,+0.0E+00
+700.3750E-06,-97.1105517E-03,+63.3165822E-03,+0.0E+00
+700.5000E-06,-97.7386924E-03,+62.4371853E-03,+0.0E+00
+700.6250E-06,-97.7386924E-03,+62.0603008E-03,+0.0E+00
+700.7500E-06,-97.7386924E-03,+62.4371853E-03,+0.0E+00
+700.8750E-06,-97.9899487E-03,+63.3165822E-03,+0.0E+00
+701.0000E-06,-98.3668331E-03,+62.4371853E-03,+0.0E+00
+701.1250E-06,-97.1105517E-03,+62.4371853E-03,+0.0E+00
+701.2500E-06,-96.9849236E-03,+63.9447229E-03,+0.0E+00
+701.3750E-06,-97.3618080E-03,+62.4371853E-03,+0.0E+00
+701.5000E-06,-97.2361799E-03,+62.1859290E-03,+0.0E+00
+701.6250E-06,-98.2412050E-03,+62.0603008E-03,+0.0E+00
+701.7500E-06,-98.3668331E-03,+61.8090446E-03,+0.0E+00
+701.8750E-06,-97.9899487E-03,+62.8140697E-03,+0.0E+00
+702.0000E-06,-97.6130643E-03,+63.4422104E-03,+0.0E+00
+702.1250E-06,-97.8643206E-03,+63.8190948E-03,+0.0E+00
+702.2500E-06,-97.9899487E-03,+62.9396978E-03,+0.0E+00
+702.3750E-06,-98.6180894E-03,+62.3115571E-03,+0.0E+00
+702.5000E-06,-97.9899487E-03,+62.1859290E-03,+0.0E+00
+702.6250E-06,-97.7386924E-03,+62.3115571E-03,+0.0E+00
+702.7500E-06,-97.4874361E-03,+63.0653260E-03,+0.0E+00
+702.8750E-06,-97.3618080E-03,+63.8190948E-03,+0.0E+00
+703.0000E-06,-98.7437175E-03,+62.5628134E-03,+0.0E+00
+703.1250E-06,-98.4924613E-03,+61.8090446E-03,+0.0E+00
+703.2500E-06,-98.8693457E-03,+62.3115571E-03,+0.0E+00
+703.3750E-06,-97.4874361E-03,+63.3165822E-03,+0.0E+00
+703.5000E-06,-98.3668331E-03,+63.1909541E-03,+0.0E+00
+703.6250E-06,-97.4874361E-03,+64.1959792E-03,+0.0E+00
+703.7500E-06,-98.2412050E-03,+63.0653260E-03,+0.0E+00
+703.8750E-06,-98.4924613E-03,+61.8090446E-03,+0.0E+00
+704.0000E-06,-98.1155768E-03,+62.4371853E-03,+0.0E+00
+704.1250E-06,-98.7437175E-03,+62.3115571E-03,+0.0E+00
+704.2500E-06,-97.7386924E-03,+62.9396978E-03,+0.0E+00
+704.3750E-06,-98.3668331E-03,+63.6934667E-03,+0.0E+00
+704.5000E-06,-99.1206020E-03,+63.5678385E-03,+0.0E+00
+704.6250E-06,-99.2462301E-03,+62.4371853E-03,+0.0E+00
+704.7500E-06,-98.8693457E-03,+62.4371853E-03,+0.0E+00
+704.8750E-06,-98.8693457E-03,+62.3115571E-03,+0.0E+00
+705.0000E-06,-98.3668331E-03,+63.5678385E-03,+0.0E+00
+705.1250E-06,-97.8643206E-03,+63.4422104E-03,+0.0E+00
+705.2500E-06,-98.9949738E-03,+62.9396978E-03,+0.0E+00
+705.3750E-06,-99.6231145E-03,+61.6834164E-03,+0.0E+00
+705.5000E-06,-100.2512552E-03,+60.1758788E-03,+0.0E+00
+705.6250E-06,-98.7437175E-03,+62.4371853E-03,+0.0E+00
+705.7500E-06,-97.7386924E-03,+64.5728636E-03,+0.0E+00
+705.8750E-06,-98.1155768E-03,+64.8241199E-03,+0.0E+00
+706.0000E-06,-97.9899487E-03,+62.9396978E-03,+0.0E+00
+706.1250E-06,-99.3718582E-03,+62.0603008E-03,+0.0E+00
+706.2500E-06,-98.9949738E-03,+61.5577883E-03,+0.0E+00
+706.3750E-06,-98.9949738E-03,+62.5628134E-03,+0.0E+00
+706.5000E-06,-99.1206020E-03,+64.0703511E-03,+0.0E+00
+706.6250E-06,-97.3618080E-03,+63.9447229E-03,+0.0E+00
+706.7500E-06,-98.1155768E-03,+64.1959792E-03,+0.0E+00
+706.8750E-06,-99.3718582E-03,+62.6884415E-03,+0.0E+00
+707.0000E-06,-98.8693457E-03,+61.8090446E-03,+0.0E+00
+707.1250E-06,-99.2462301E-03,+62.4371853E-03,+0.0E+00
+707.2500E-06,-98.6180894E-03,+63.1909541E-03,+0.0E+00
+707.3750E-06,-98.7437175E-03,+63.9447229E-03,+0.0E+00
+707.5000E-06,-98.1155768E-03,+63.8190948E-03,+0.0E+00
+707.6250E-06,-99.4974864E-03,+62.1859290E-03,+0.0E+00
+707.7500E-06,-99.8743708E-03,+61.6834164E-03,+0.0E+00
+707.8750E-06,-99.8743708E-03,+62.1859290E-03,+0.0E+00
+708.0000E-06,-99.3718582E-03,+62.8140697E-03,+0.0E+00
+708.1250E-06,-98.6180894E-03,+64.3216074E-03,+0.0E+00
+708.2500E-06,-98.7437175E-03,+64.4472355E-03,+0.0E+00
+708.3750E-06,-99.6231145E-03,+62.9396978E-03,+0.0E+00
+708.5000E-06,-100.1256271E-03,+61.4321601E-03,+0.0E+00
+708.6250E-06,-99.3718582E-03,+61.9346727E-03,+0.0E+00
+708.7500E-06,-98.8693457E-03,+63.1909541E-03,+0.0E+00
+708.8750E-06,-98.7437175E-03,+63.6934667E-03,+0.0E+00
+709.0000E-06,-98.7437175E-03,+63.8190948E-03,+0.0E+00
+709.1250E-06,-98.9949738E-03,+63.0653260E-03,+0.0E+00
+709.2500E-06,-99.1206020E-03,+61.1809039E-03,+0.0E+00
+709.3750E-06,-99.7487426E-03,+62.5628134E-03,+0.0E+00
+709.5000E-06,-99.2462301E-03,+62.9396978E-03,+0.0E+00
+709.6250E-06,-99.2462301E-03,+63.4422104E-03,+0.0E+00
+709.7500E-06,-99.2462301E-03,+63.5678385E-03,+0.0E+00
+709.8750E-06,-98.7437175E-03,+62.9396978E-03,+0.0E+00
+710.0000E-06,-99.3718582E-03,+62.8140697E-03,+0.0E+00
+710.1250E-06,-100.1256271E-03,+61.5577883E-03,+0.0E+00
+710.2500E-06,-98.9949738E-03,+61.9346727E-03,+0.0E+00
+710.3750E-06,-99.2462301E-03,+63.9447229E-03,+0.0E+00
+710.5000E-06,-99.3718582E-03,+63.9447229E-03,+0.0E+00
+710.6250E-06,-98.2412050E-03,+63.3165822E-03,+0.0E+00
+710.7500E-06,-99.4974864E-03,+62.4371853E-03,+0.0E+00
+710.8750E-06,-99.7487426E-03,+61.6834164E-03,+0.0E+00
+711.0000E-06,-98.9949738E-03,+62.1859290E-03,+0.0E+00
+711.1250E-06,-99.9999989E-03,+64.6984918E-03,+0.0E+00
+711.2500E-06,-99.4974864E-03,+62.8140697E-03,+0.0E+00
+711.3750E-06,-99.1206020E-03,+62.8140697E-03,+0.0E+00
+711.5000E-06,-99.4974864E-03,+63.5678385E-03,+0.0E+00
+711.6250E-06,-99.1206020E-03,+63.4422104E-03,+0.0E+00
+711.7500E-06,-99.2462301E-03,+63.5678385E-03,+0.0E+00
+711.8750E-06,-98.8693457E-03,+63.8190948E-03,+0.0E+00
+712.0000E-06,-99.3718582E-03,+62.6884415E-03,+0.0E+00
+712.1250E-06,-99.7487427E-03,+62.5628134E-03,+0.0E+00
+712.2500E-06,-99.8743708E-03,+62.8140697E-03,+0.0E+00
+712.3750E-06,-99.8743708E-03,+63.0653260E-03,+0.0E+00
+712.5000E-06,-99.6231145E-03,+63.9447229E-03,+0.0E+00
+712.6250E-06,-99.6231145E-03,+63.6934667E-03,+0.0E+00
+712.7500E-06,-100.1256271E-03,+62.5628134E-03,+0.0E+00
+712.8750E-06,-100.3768833E-03,+62.6884415E-03,+0.0E+00
+713.0000E-06,-99.8743708E-03,+62.4371853E-03,+0.0E+00
+713.1250E-06,-99.6231145E-03,+63.3165822E-03,+0.0E+00
+713.2500E-06,-99.8743708E-03,+63.4422104E-03,+0.0E+00
+713.3750E-06,-99.7487427E-03,+63.0653260E-03,+0.0E+00
+713.5000E-06,-99.8743708E-03,+63.3165822E-03,+0.0E+00
+713.6250E-06,-100.2512552E-03,+63.3165822E-03,+0.0E+00
+713.7500E-06,-100.3768833E-03,+61.6834164E-03,+0.0E+00
+713.8750E-06,-100.1256271E-03,+61.9346727E-03,+0.0E+00
+714.0000E-06,-99.8743708E-03,+63.5678385E-03,+0.0E+00
+714.1250E-06,-100.1256271E-03,+63.0653260E-03,+0.0E+00
+714.2500E-06,-100.2512552E-03,+63.5678385E-03,+0.0E+00
+714.3750E-06,-100.3768833E-03,+62.8140697E-03,+0.0E+00
+714.5000E-06,-101.1306522E-03,+62.4371853E-03,+0.0E+00
+714.6250E-06,-100.2512552E-03,+61.6834164E-03,+0.0E+00
+714.7500E-06,-100.7537678E-03,+63.5678385E-03,+0.0E+00
+714.8750E-06,-99.8743708E-03,+63.6934667E-03,+0.0E+00
+715.0000E-06,-99.7487427E-03,+62.8140697E-03,+0.0E+00
+715.1250E-06,-100.2512552E-03,+61.6834164E-03,+0.0E+00
+715.2500E-06,-100.2512552E-03,+63.0653260E-03,+0.0E+00
+715.3750E-06,-100.2512552E-03,+62.9396978E-03,+0.0E+00
+715.5000E-06,-99.9999989E-03,+64.5728636E-03,+0.0E+00
+715.6250E-06,-100.5025115E-03,+63.4422104E-03,+0.0E+00
+715.7500E-06,-99.7487427E-03,+62.3115571E-03,+0.0E+00
+715.8750E-06,-100.3768833E-03,+62.3115571E-03,+0.0E+00
+716.0000E-06,-100.3768833E-03,+62.5628134E-03,+0.0E+00
+716.1250E-06,-99.8743708E-03,+63.8190948E-03,+0.0E+00
+716.2500E-06,-101.0050240E-03,+63.4422104E-03,+0.0E+00
+716.3750E-06,-99.9999989E-03,+64.8241199E-03,+0.0E+00
+716.5000E-06,-100.2512552E-03,+62.9396978E-03,+0.0E+00
+716.6250E-06,-100.3768833E-03,+63.0653260E-03,+0.0E+00
+716.7500E-06,-100.3768833E-03,+62.5628134E-03,+0.0E+00
+716.8750E-06,-100.7537678E-03,+63.8190948E-03,+0.0E+00
+717.0000E-06,-100.6281396E-03,+63.8190948E-03,+0.0E+00
+717.1250E-06,-99.9999989E-03,+63.6934667E-03,+0.0E+00
+717.2500E-06,-100.2512552E-03,+63.1909541E-03,+0.0E+00
+717.3750E-06,-101.5075366E-03,+62.5628134E-03,+0.0E+00
+717.5000E-06,-100.7537678E-03,+62.4371853E-03,+0.0E+00
+717.6250E-06,-100.7537678E-03,+62.9396978E-03,+0.0E+00
+717.7500E-06,-100.1256271E-03,+63.1909541E-03,+0.0E+00
+717.8750E-06,-99.9999989E-03,+63.8190948E-03,+0.0E+00
+718.0000E-06,-100.6281396E-03,+62.9396978E-03,+0.0E+00
+718.1250E-06,-100.1256271E-03,+62.6884415E-03,+0.0E+00
+718.2500E-06,-100.5025115E-03,+61.9346727E-03,+0.0E+00
+718.3750E-06,-100.6281396E-03,+62.1859290E-03,+0.0E+00
+718.5000E-06,-100.8793959E-03,+63.0653260E-03,+0.0E+00
+718.6250E-06,-99.8743708E-03,+63.1909541E-03,+0.0E+00
+718.7500E-06,-100.5025115E-03,+63.3165822E-03,+0.0E+00
+718.8750E-06,-101.5075366E-03,+62.4371853E-03,+0.0E+00
+719.0000E-06,-101.7587929E-03,+62.0603008E-03,+0.0E+00
+719.1250E-06,-101.3819085E-03,+62.4371853E-03,+0.0E+00
+719.2500E-06,-101.2562803E-03,+62.8140697E-03,+0.0E+00
+719.3750E-06,-101.3819085E-03,+63.3165822E-03,+0.0E+00
+719.5000E-06,-101.2562803E-03,+63.1909541E-03,+0.0E+00
+719.6250E-06,-100.8793959E-03,+62.0603008E-03,+0.0E+00
+719.7500E-06,-101.0050240E-03,+62.3115571E-03,+0.0E+00
+719.8750E-06,-101.0050240E-03,+62.5628134E-03,+0.0E+00
+720.0000E-06,-100.8793959E-03,+62.5628134E-03,+0.0E+00
+720.1250E-06,-100.3768833E-03,+62.4371853E-03,+0.0E+00
+720.2500E-06,-100.7537678E-03,+63.8190948E-03,+0.0E+00
+720.3750E-06,-101.1306522E-03,+62.9396978E-03,+0.0E+00
+720.5000E-06,-101.0050240E-03,+62.6884415E-03,+0.0E+00
+720.6250E-06,-101.8844210E-03,+62.9396978E-03,+0.0E+00
+720.7500E-06,-101.2562803E-03,+62.9396978E-03,+0.0E+00
+720.8750E-06,-101.3819085E-03,+63.6934667E-03,+0.0E+00
+721.0000E-06,-101.2562803E-03,+62.9396978E-03,+0.0E+00
+721.1250E-06,-101.6331647E-03,+62.8140697E-03,+0.0E+00
+721.2500E-06,-102.1356773E-03,+62.5628134E-03,+0.0E+00
+721.3750E-06,-101.6331647E-03,+62.5628134E-03,+0.0E+00
+721.5000E-06,-102.3869336E-03,+63.1909541E-03,+0.0E+00
+721.6250E-06,-101.5075366E-03,+62.6884415E-03,+0.0E+00
+721.7500E-06,-101.3819085E-03,+62.0603008E-03,+0.0E+00
+721.8750E-06,-102.3869336E-03,+61.0552757E-03,+0.0E+00
+722.0000E-06,-102.1356773E-03,+62.8140697E-03,+0.0E+00
+722.1250E-06,-102.3869336E-03,+62.4371853E-03,+0.0E+00
+722.2500E-06,-101.3819085E-03,+64.0703511E-03,+0.0E+00
+722.3750E-06,-101.7587929E-03,+63.1909541E-03,+0.0E+00
+722.5000E-06,-101.7587929E-03,+62.8140697E-03,+0.0E+00
+722.6250E-06,-102.3869336E-03,+62.1859290E-03,+0.0E+00
+722.7500E-06,-101.8844210E-03,+61.9346727E-03,+0.0E+00
+722.8750E-06,-101.8844210E-03,+63.5678385E-03,+0.0E+00
+723.0000E-06,-101.7587929E-03,+63.8190948E-03,+0.0E+00
+723.1250E-06,-101.3819085E-03,+64.1959792E-03,+0.0E+00
+723.2500E-06,-102.3869336E-03,+62.1859290E-03,+0.0E+00
+723.3750E-06,-102.5125617E-03,+62.6884415E-03,+0.0E+00
+723.5000E-06,-102.5125617E-03,+63.1909541E-03,+0.0E+00
+723.6250E-06,-102.3869336E-03,+62.6884415E-03,+0.0E+00
+723.7500E-06,-102.5125617E-03,+63.8190948E-03,+0.0E+00
+723.8750E-06,-102.0100492E-03,+63.6934667E-03,+0.0E+00
+724.0000E-06,-101.8844210E-03,+62.4371853E-03,+0.0E+00
+724.1250E-06,-102.0100492E-03,+62.6884415E-03,+0.0E+00
+724.2500E-06,-102.5125617E-03,+63.6934667E-03,+0.0E+00
+724.3750E-06,-102.1356773E-03,+62.6884415E-03,+0.0E+00
+724.5000E-06,-102.1356773E-03,+63.1909541E-03,+0.0E+00
+724.6250E-06,-102.3869336E-03,+64.9497480E-03,+0.0E+00
+724.7500E-06,-102.8894461E-03,+63.1909541E-03,+0.0E+00
+724.8750E-06,-102.8894461E-03,+62.9396978E-03,+0.0E+00
+725.0000E-06,-102.5125617E-03,+62.1859290E-03,+0.0E+00
+725.1250E-06,-102.5125617E-03,+62.8140697E-03,+0.0E+00
+725.2500E-06,-102.3869336E-03,+63.3165822E-03,+0.0E+00
+725.3750E-06,-102.7638180E-03,+62.6884415E-03,+0.0E+00
+725.5000E-06,-102.6381899E-03,+61.8090446E-03,+0.0E+00
+725.6250E-06,-103.8944712E-03,+61.0552757E-03,+0.0E+00
+725.7500E-06,-102.5125617E-03,+61.8090446E-03,+0.0E+00
+725.8750E-06,-102.5125617E-03,+63.9447229E-03,+0.0E+00
+726.0000E-06,-102.6381899E-03,+64.1959792E-03,+0.0E+00
+726.1250E-06,-102.5125617E-03,+63.3165822E-03,+0.0E+00
+726.2500E-06,-103.3919587E-03,+62.0603008E-03,+0.0E+00
+726.3750E-06,-103.3919587E-03,+62.5628134E-03,+0.0E+00
+726.5000E-06,-103.1407024E-03,+62.3115571E-03,+0.0E+00
+726.6250E-06,-103.0150743E-03,+63.6934667E-03,+0.0E+00
+726.7500E-06,-102.2613054E-03,+64.0703511E-03,+0.0E+00
+726.8750E-06,-102.3869336E-03,+63.8190948E-03,+0.0E+00
+727.0000E-06,-102.5125617E-03,+62.3115571E-03,+0.0E+00
+727.1250E-06,-103.0150743E-03,+61.9346727E-03,+0.0E+00
+727.2500E-06,-103.2663306E-03,+62.8140697E-03,+0.0E+00
+727.3750E-06,-102.7638180E-03,+63.0653260E-03,+0.0E+00
+727.5000E-06,-102.6381899E-03,+63.5678385E-03,+0.0E+00
+727.6250E-06,-103.1407024E-03,+63.8190948E-03,+0.0E+00
+727.7500E-06,-102.5125617E-03,+63.0653260E-03,+0.0E+00
+727.8750E-06,-103.5175868E-03,+62.5628134E-03,+0.0E+00
+728.0000E-06,-103.0150743E-03,+61.8090446E-03,+0.0E+00
+728.1250E-06,-103.3919587E-03,+63.6934667E-03,+0.0E+00
+728.2500E-06,-103.2663306E-03,+64.4472355E-03,+0.0E+00
+728.3750E-06,-102.8894461E-03,+63.5678385E-03,+0.0E+00
+728.5000E-06,-102.8894461E-03,+63.8190948E-03,+0.0E+00
+728.6250E-06,-103.5175868E-03,+62.4371853E-03,+0.0E+00
+728.7500E-06,-103.1407024E-03,+62.3115571E-03,+0.0E+00
+728.8750E-06,-102.6381899E-03,+62.4371853E-03,+0.0E+00
+729.0000E-06,-101.5075366E-03,+64.0703511E-03,+0.0E+00
+729.1250E-06,-103.7688431E-03,+62.9396978E-03,+0.0E+00
+729.2500E-06,-103.2663306E-03,+62.6884415E-03,+0.0E+00
+729.3750E-06,-102.8894461E-03,+61.9346727E-03,+0.0E+00
+729.5000E-06,-103.6432150E-03,+62.1859290E-03,+0.0E+00
+729.6250E-06,-102.8894461E-03,+63.4422104E-03,+0.0E+00
+729.7500E-06,-103.0150743E-03,+62.8140697E-03,+0.0E+00
+729.8750E-06,-103.2663306E-03,+63.6934667E-03,+0.0E+00
+730.0000E-06,-103.3919587E-03,+62.6884415E-03,+0.0E+00
+730.1250E-06,-103.3919587E-03,+61.3065320E-03,+0.0E+00
+730.2500E-06,-104.2713557E-03,+62.3115571E-03,+0.0E+00
+730.3750E-06,-104.3969838E-03,+62.5628134E-03,+0.0E+00
+730.5000E-06,-102.7638180E-03,+62.5628134E-03,+0.0E+00
+730.6250E-06,-102.8894461E-03,+63.1909541E-03,+0.0E+00
+730.7500E-06,-102.8894461E-03,+63.1909541E-03,+0.0E+00
+730.8750E-06,-104.0200994E-03,+63.1909541E-03,+0.0E+00
+731.0000E-06,-103.3919587E-03,+63.0653260E-03,+0.0E+00
+731.1250E-06,-103.0150743E-03,+62.4371853E-03,+0.0E+00
+731.2500E-06,-103.5175868E-03,+63.1909541E-03,+0.0E+00
+731.3750E-06,-103.5175868E-03,+61.9346727E-03,+0.0E+00
+731.5000E-06,-103.5175868E-03,+63.1909541E-03,+0.0E+00
+731.6250E-06,-103.1407024E-03,+64.1959792E-03,+0.0E+00
+731.7500E-06,-102.8894461E-03,+63.8190948E-03,+0.0E+00
+731.8750E-06,-103.8944712E-03,+63.3165822E-03,+0.0E+00
+732.0000E-06,-104.0200994E-03,+61.3065320E-03,+0.0E+00
+732.1250E-06,-103.8944712E-03,+63.3165822E-03,+0.0E+00
+732.2500E-06,-103.6432150E-03,+62.9396978E-03,+0.0E+00
+732.3750E-06,-103.5175868E-03,+64.6984918E-03,+0.0E+00
+732.5000E-06,-102.8894461E-03,+64.1959792E-03,+0.0E+00
+732.6250E-06,-103.1407024E-03,+62.9396978E-03,+0.0E+00
+732.7500E-06,-103.3919587E-03,+62.3115571E-03,+0.0E+00
+732.8750E-06,-103.1407024E-03,+62.1859290E-03,+0.0E+00
+733.0000E-06,-102.8894461E-03,+63.4422104E-03,+0.0E+00
+733.1250E-06,-102.7638180E-03,+64.1959792E-03,+0.0E+00
+733.2500E-06,-102.8894461E-03,+64.1959792E-03,+0.0E+00
+733.3750E-06,-103.3919587E-03,+63.6934667E-03,+0.0E+00
+733.5000E-06,-103.2663306E-03,+62.4371853E-03,+0.0E+00
+733.6250E-06,-103.2663306E-03,+62.3115571E-03,+0.0E+00
+733.7500E-06,-103.5175868E-03,+63.1909541E-03,+0.0E+00
+733.8750E-06,-103.3919587E-03,+63.5678385E-03,+0.0E+00
+734.0000E-06,-102.5125617E-03,+63.9447229E-03,+0.0E+00
+734.1250E-06,-104.0200994E-03,+63.8190948E-03,+0.0E+00
+734.2500E-06,-104.0200994E-03,+62.6884415E-03,+0.0E+00
+734.3750E-06,-104.2713557E-03,+61.9346727E-03,+0.0E+00
+734.5000E-06,-103.6432150E-03,+62.5628134E-03,+0.0E+00
+734.6250E-06,-102.5125617E-03,+63.0653260E-03,+0.0E+00
+734.7500E-06,-102.7638180E-03,+64.0703511E-03,+0.0E+00
+734.8750E-06,-103.0150743E-03,+63.5678385E-03,+0.0E+00
+735.0000E-06,-103.8944712E-03,+63.4422104E-03,+0.0E+00
+735.1250E-06,-103.8944712E-03,+62.8140697E-03,+0.0E+00
+735.2500E-06,-104.2713557E-03,+61.8090446E-03,+0.0E+00
+735.3750E-06,-103.2663306E-03,+61.9346727E-03,+0.0E+00
+735.5000E-06,-103.7688431E-03,+64.6984918E-03,+0.0E+00
+735.6250E-06,-102.6381899E-03,+64.6984918E-03,+0.0E+00
+735.7500E-06,-103.2663306E-03,+62.8140697E-03,+0.0E+00
+735.8750E-06,-104.0200994E-03,+62.5628134E-03,+0.0E+00
+736.0000E-06,-104.0200994E-03,+61.9346727E-03,+0.0E+00
+736.1250E-06,-104.0200994E-03,+63.0653260E-03,+0.0E+00
+736.2500E-06,-103.6432150E-03,+63.3165822E-03,+0.0E+00
+736.3750E-06,-102.5125617E-03,+64.6984918E-03,+0.0E+00
