  Frequency             P(V(N00173)/ V(V3:+)) V(U1:-)               V(U1:+)              
  3.133285724315e+004  -1.799097852450e+000  1.000040121218e+000  1.000000000000e+000  
  3.140508693875e+004  -1.803247199669e+000  1.000040475313e+000  1.000000000000e+000  
  3.147748314101e+004  -1.807406125970e+000  1.000040831036e+000  1.000000000000e+000  
  3.155004623374e+004  -1.811574653531e+000  1.000041188395e+000  1.000000000000e+000  
  3.162277660168e+004  -1.815752804582e+000  1.000041547396e+000  1.000000000000e+000  
  3.169567463043e+004  -1.819940601404e+000  1.000041908048e+000  1.000000000000e+000  
  3.176874070649e+004  -1.824138066331e+000  1.000042270357e+000  1.000000000000e+000  
  3.184197521725e+004  -1.828345221749e+000  1.000042634332e+000  1.000000000000e+000  
  3.191537855100e+004  -1.832562090096e+000  1.000042999980e+000  1.000000000000e+000  
  3.198895109691e+004  -1.836788693863e+000  1.000043367309e+000  1.000000000000e+000  
  3.206269324505e+004  -1.841025055593e+000  1.000043736327e+000  1.000000000000e+000  
  3.213660538640e+004  -1.845271197882e+000  1.000044107040e+000  1.000000000000e+000  
  3.221068791283e+004  -1.849527143379e+000  1.000044479458e+000  1.000000000000e+000  
  3.228494121712e+004  -1.853792914784e+000  1.000044853587e+000  1.000000000000e+000  
  3.235936569296e+004  -1.858068534853e+000  1.000045229436e+000  1.000000000000e+000  
  3.243396173493e+004  -1.862354026394e+000  1.000045607012e+000  1.000000000000e+000  
  3.250872973854e+004  -1.866649412267e+000  1.000045986324e+000  1.000000000000e+000  
  3.258367010019e+004  -1.870954715387e+000  1.000046367379e+000  1.000000000000e+000  
  3.265878321723e+004  -1.875269958722e+000  1.000046750185e+000  1.000000000000e+000  
  3.273406948788e+004  -1.879595165293e+000  1.000047134751e+000  1.000000000000e+000  
  3.280952931130e+004  -1.883930358177e+000  1.000047521084e+000  1.000000000000e+000  
  3.288516308759e+004  -1.888275560503e+000  1.000047909192e+000  1.000000000000e+000  
  3.296097121774e+004  -1.892630795453e+000  1.000048299084e+000  1.000000000000e+000  
  3.303695410367e+004  -1.896996086267e+000  1.000048690768e+000  1.000000000000e+000  
  3.311311214825e+004  -1.901371456236e+000  1.000049084252e+000  1.000000000000e+000  
  3.318944575525e+004  -1.905756928706e+000  1.000049479544e+000  1.000000000000e+000  
  3.326595532939e+004  -1.910152527079e+000  1.000049876652e+000  1.000000000000e+000  
  3.334264127632e+004  -1.914558274811e+000  1.000050275585e+000  1.000000000000e+000  
  3.341950400260e+004  -1.918974195412e+000  1.000050676351e+000  1.000000000000e+000  
  3.349654391577e+004  -1.923400312449e+000  1.000051078958e+000  1.000000000000e+000  
  3.357376142429e+004  -1.927836649541e+000  1.000051483416e+000  1.000000000000e+000  
  3.365115693754e+004  -1.932283230365e+000  1.000051889731e+000  1.000000000000e+000  
  3.372873086588e+004  -1.936740078652e+000  1.000052297914e+000  1.000000000000e+000  
  3.380648362059e+004  -1.941207218190e+000  1.000052707972e+000  1.000000000000e+000  
  3.388441561391e+004  -1.945684672821e+000  1.000053119914e+000  1.000000000000e+000  
  3.396252725903e+004  -1.950172466443e+000  1.000053533748e+000  1.000000000000e+000  
  3.404081897009e+004  -1.954670623012e+000  1.000053949484e+000  1.000000000000e+000  
  3.411929116218e+004  -1.959179166536e+000  1.000054367129e+000  1.000000000000e+000  
  3.419794425136e+004  -1.963698121083e+000  1.000054786693e+000  1.000000000000e+000  
  3.427677865464e+004  -1.968227510776e+000  1.000055208185e+000  1.000000000000e+000  
  3.435579478998e+004  -1.972767359794e+000  1.000055631613e+000  1.000000000000e+000  
  3.443499307633e+004  -1.977317692372e+000  1.000056056986e+000  1.000000000000e+000  
  3.451437393358e+004  -1.981878532805e+000  1.000056484313e+000  1.000000000000e+000  
  3.459393778260e+004  -1.986449905441e+000  1.000056913603e+000  1.000000000000e+000  
  3.467368504524e+004  -1.991031834687e+000  1.000057344865e+000  1.000000000000e+000  
  3.475361614431e+004  -1.995624345006e+000  1.000057778107e+000  1.000000000000e+000  
  3.483373150359e+004  -2.000227460920e+000  1.000058213340e+000  1.000000000000e+000  
  3.491403154785e+004  -2.004841207007e+000  1.000058650571e+000  1.000000000000e+000  
  3.499451670283e+004  -2.009465607903e+000  1.000059089811e+000  1.000000000000e+000  
  3.507518739525e+004  -2.014100688302e+000  1.000059531068e+000  1.000000000000e+000  
  3.515604405282e+004  -2.018746472955e+000  1.000059974352e+000  1.000000000000e+000  
  3.523708710424e+004  -2.023402986672e+000  1.000060419671e+000  1.000000000000e+000  
  3.531831697919e+004  -2.028070254320e+000  1.000060867036e+000  1.000000000000e+000  
  3.539973410833e+004  -2.032748300826e+000  1.000061316455e+000  1.000000000000e+000  
  3.548133892335e+004  -2.037437151173e+000  1.000061767938e+000  1.000000000000e+000  
  3.556313185689e+004  -2.042136830404e+000  1.000062221494e+000  1.000000000000e+000  
  3.564511334262e+004  -2.046847363621e+000  1.000062677133e+000  1.000000000000e+000  
  3.572728381518e+004  -2.051568775985e+000  1.000063134865e+000  1.000000000000e+000  
  3.580964371025e+004  -2.056301092714e+000  1.000063594698e+000  1.000000000000e+000  
  3.589219346449e+004  -2.061044339086e+000  1.000064056643e+000  1.000000000000e+000  
  3.597493351557e+004  -2.065798540440e+000  1.000064520708e+000  1.000000000000e+000  
  3.605786430216e+004  -2.070563722173e+000  1.000064986905e+000  1.000000000000e+000  
  3.614098626395e+004  -2.075339909741e+000  1.000065455241e+000  1.000000000000e+000  
  3.622429984166e+004  -2.080127128660e+000  1.000065925729e+000  1.000000000000e+000  
  3.630780547700e+004  -2.084925404507e+000  1.000066398376e+000  1.000000000000e+000  
  3.639150361271e+004  -2.089734762917e+000  1.000066873193e+000  1.000000000000e+000  
  3.647539469255e+004  -2.094555229587e+000  1.000067350190e+000  1.000000000000e+000  
  3.655947916130e+004  -2.099386830273e+000  1.000067829377e+000  1.000000000000e+000  
  3.664375746477e+004  -2.104229590792e+000  1.000068310764e+000  1.000000000000e+000  
  3.672823004980e+004  -2.109083537021e+000  1.000068794360e+000  1.000000000000e+000  
  3.681289736424e+004  -2.113948694899e+000  1.000069280177e+000  1.000000000000e+000  
  3.689775985701e+004  -2.118825090424e+000  1.000069768223e+000  1.000000000000e+000  
  3.698281797802e+004  -2.123712749656e+000  1.000070258510e+000  1.000000000000e+000  
  3.706807217825e+004  -2.128611698717e+000  1.000070751047e+000  1.000000000000e+000  
  3.715352290971e+004  -2.133521963789e+000  1.000071245845e+000  1.000000000000e+000  
  3.723917062545e+004  -2.138443571116e+000  1.000071742914e+000  1.000000000000e+000  
  3.732501577956e+004  -2.143376547002e+000  1.000072242265e+000  1.000000000000e+000  
  3.741105882720e+004  -2.148320917816e+000  1.000072743907e+000  1.000000000000e+000  
  3.749730022454e+004  -2.153276709986e+000  1.000073247852e+000  1.000000000000e+000  
  3.758374042884e+004  -2.158243950004e+000  1.000073754109e+000  1.000000000000e+000  
  3.767037989838e+004  -2.163222664422e+000  1.000074262690e+000  1.000000000000e+000  
  3.775721909253e+004  -2.168212879856e+000  1.000074773605e+000  1.000000000000e+000  
  3.784425847170e+004  -2.173214622985e+000  1.000075286864e+000  1.000000000000e+000  
  3.793149849736e+004  -2.178227920549e+000  1.000075802479e+000  1.000000000000e+000  
  3.801893963205e+004  -2.183252799351e+000  1.000076320460e+000  1.000000000000e+000  
  3.810658233937e+004  -2.188289286259e+000  1.000076840817e+000  1.000000000000e+000  
  3.819442708400e+004  -2.193337408202e+000  1.000077363562e+000  1.000000000000e+000  
  3.828247433167e+004  -2.198397192172e+000  1.000077888706e+000  1.000000000000e+000  
  3.837072454922e+004  -2.203468665226e+000  1.000078416259e+000  1.000000000000e+000  
  3.845917820453e+004  -2.208551854484e+000  1.000078946233e+000  1.000000000000e+000  
  3.854783576657e+004  -2.213646787129e+000  1.000079478639e+000  1.000000000000e+000  
  3.863669770540e+004  -2.218753490410e+000  1.000080013486e+000  1.000000000000e+000  
  3.872576449215e+004  -2.223871991636e+000  1.000080550788e+000  1.000000000000e+000  
  3.881503659906e+004  -2.229002318184e+000  1.000081090555e+000  1.000000000000e+000  
  3.890451449942e+004  -2.234144497495e+000  1.000081632797e+000  1.000000000000e+000  
  3.899419866764e+004  -2.239298557072e+000  1.000082177528e+000  1.000000000000e+000  
  3.908408957923e+004  -2.244464524484e+000  1.000082724757e+000  1.000000000000e+000  
  3.917418771077e+004  -2.249642427366e+000  1.000083274496e+000  1.000000000000e+000  
  3.926449353995e+004  -2.254832293417e+000  1.000083826757e+000  1.000000000000e+000  
  3.935500754557e+004  -2.260034150400e+000  1.000084381551e+000  1.000000000000e+000  
  3.944573020752e+004  -2.265248026145e+000  1.000084938890e+000  1.000000000000e+000  
  3.953666200680e+004  -2.270473948548e+000  1.000085498785e+000  1.000000000000e+000  
  3.962780342553e+004  -2.275711945567e+000  1.000086061247e+000  1.000000000000e+000  
  3.971915494693e+004  -2.280962045230e+000  1.000086626290e+000  1.000000000000e+000  
  3.981071705534e+004  -2.286224275629e+000  1.000087193924e+000  1.000000000000e+000  
  3.990249023620e+004  -2.291498664921e+000  1.000087764161e+000  1.000000000000e+000  
  3.999447497610e+004  -2.296785241332e+000  1.000088337013e+000  1.000000000000e+000  
  4.008667176272e+004  -2.302084033153e+000  1.000088912492e+000  1.000000000000e+000  
  4.017908108488e+004  -2.307395068740e+000  1.000089490610e+000  1.000000000000e+000  
  4.027170343254e+004  -2.312718376518e+000  1.000090071379e+000  1.000000000000e+000  
  4.036453929675e+004  -2.318053984978e+000  1.000090654810e+000  1.000000000000e+000  
  4.045758916973e+004  -2.323401922679e+000  1.000091240917e+000  1.000000000000e+000  
  4.055085354483e+004  -2.328762218246e+000  1.000091829712e+000  1.000000000000e+000  
  4.064433291651e+004  -2.334134900371e+000  1.000092421206e+000  1.000000000000e+000  
  4.073802778040e+004  -2.339519997815e+000  1.000093015411e+000  1.000000000000e+000  
  4.083193863326e+004  -2.344917539406e+000  1.000093612341e+000  1.000000000000e+000  
  4.092606597299e+004  -2.350327554041e+000  1.000094212008e+000  1.000000000000e+000  
  4.102041029865e+004  -2.355750070683e+000  1.000094814424e+000  1.000000000000e+000  
  4.111497211044e+004  -2.361185118364e+000  1.000095419601e+000  1.000000000000e+000  
  4.120975190972e+004  -2.366632726186e+000  1.000096027552e+000  1.000000000000e+000  
  4.130475019901e+004  -2.372092923318e+000  1.000096638290e+000  1.000000000000e+000  
  4.139996748196e+004  -2.377565738997e+000  1.000097251828e+000  1.000000000000e+000  
  4.149540426343e+004  -2.383051202531e+000  1.000097868177e+000  1.000000000000e+000  
  4.159106104939e+004  -2.388549343295e+000  1.000098487352e+000  1.000000000000e+000  
  4.168693834702e+004  -2.394060190734e+000  1.000099109365e+000  1.000000000000e+000  
  4.178303666465e+004  -2.399583774365e+000  1.000099734228e+000  1.000000000000e+000  
  4.187935651178e+004  -2.405120123769e+000  1.000100361955e+000  1.000000000000e+000  
  4.197589839909e+004  -2.410669268603e+000  1.000100992559e+000  1.000000000000e+000  
  4.207266283843e+004  -2.416231238588e+000  1.000101626052e+000  1.000000000000e+000  
  4.216965034285e+004  -2.421806063520e+000  1.000102262449e+000  1.000000000000e+000  
  4.226686142655e+004  -2.427393773263e+000  1.000102901762e+000  1.000000000000e+000  
  4.236429660494e+004  -2.432994397750e+000  1.000103544004e+000  1.000000000000e+000  
  4.246195639462e+004  -2.438607966989e+000  1.000104189189e+000  1.000000000000e+000  
  4.255984131336e+004  -2.444234511054e+000  1.000104837330e+000  1.000000000000e+000  
  4.265795188015e+004  -2.449874060093e+000  1.000105488441e+000  1.000000000000e+000  
  4.275628861515e+004  -2.455526644323e+000  1.000106142535e+000  1.000000000000e+000  
  4.285485203973e+004  -2.461192294036e+000  1.000106799626e+000  1.000000000000e+000  
  4.295364267648e+004  -2.466871039590e+000  1.000107459726e+000  1.000000000000e+000  
  4.305266104916e+004  -2.472562911419e+000  1.000108122851e+000  1.000000000000e+000  
  4.315190768277e+004  -2.478267940028e+000  1.000108789014e+000  1.000000000000e+000  
  4.325138310349e+004  -2.483986155993e+000  1.000109458228e+000  1.000000000000e+000  
  4.335108783874e+004  -2.489717589963e+000  1.000110130508e+000  1.000000000000e+000  
  4.345102241715e+004  -2.495462272659e+000  1.000110805866e+000  1.000000000000e+000  
  4.355118736855e+004  -2.501220234873e+000  1.000111484319e+000  1.000000000000e+000  
  4.365158322401e+004  -2.506991507474e+000  1.000112165878e+000  1.000000000000e+000  
  4.375221051581e+004  -2.512776121400e+000  1.000112850559e+000  1.000000000000e+000  
  4.385306977749e+004  -2.518574107663e+000  1.000113538376e+000  1.000000000000e+000  
  4.395416154377e+004  -2.524385497349e+000  1.000114229343e+000  1.000000000000e+000  
  4.405548635064e+004  -2.530210321618e+000  1.000114923473e+000  1.000000000000e+000  
  4.415704473532e+004  -2.536048611701e+000  1.000115620783e+000  1.000000000000e+000  
  4.425883723625e+004  -2.541900398906e+000  1.000116321286e+000  1.000000000000e+000  
  4.436086439313e+004  -2.547765714613e+000  1.000117024996e+000  1.000000000000e+000  
  4.446312674690e+004  -2.553644590276e+000  1.000117731928e+000  1.000000000000e+000  
  4.456562483974e+004  -2.559537057425e+000  1.000118442097e+000  1.000000000000e+000  
  4.466835921509e+004  -2.565443147664e+000  1.000119155517e+000  1.000000000000e+000  
  4.477133041763e+004  -2.571362892671e+000  1.000119872204e+000  1.000000000000e+000  
  4.487453899330e+004  -2.577296324199e+000  1.000120592171e+000  1.000000000000e+000  
  4.497798548932e+004  -2.583243474076e+000  1.000121315435e+000  1.000000000000e+000  
  4.508167045413e+004  -2.589204374207e+000  1.000122042009e+000  1.000000000000e+000  
  4.518559443748e+004  -2.595179056570e+000  1.000122771910e+000  1.000000000000e+000  
  4.528975799035e+004  -2.601167553221e+000  1.000123505151e+000  1.000000000000e+000  
  4.539416166501e+004  -2.607169896290e+000  1.000124241749e+000  1.000000000000e+000  
  4.549880601499e+004  -2.613186117983e+000  1.000124981718e+000  1.000000000000e+000  
  4.560369159512e+004  -2.619216250585e+000  1.000125725073e+000  1.000000000000e+000  
  4.570881896148e+004  -2.625260326454e+000  1.000126471831e+000  1.000000000000e+000  
  4.581418867144e+004  -2.631318378026e+000  1.000127222006e+000  1.000000000000e+000  
  4.591980128368e+004  -2.637390437814e+000  1.000127975614e+000  1.000000000000e+000  
  4.602565735812e+004  -2.643476538409e+000  1.000128732671e+000  1.000000000000e+000  
  4.613175745603e+004  -2.649576712476e+000  1.000129493192e+000  1.000000000000e+000  
  4.623810213991e+004  -2.655690992761e+000  1.000130257193e+000  1.000000000000e+000  
  4.634469197362e+004  -2.661819412086e+000  1.000131024690e+000  1.000000000000e+000  
  4.645152752226e+004  -2.667962003350e+000  1.000131795698e+000  1.000000000000e+000  
  4.655860935228e+004  -2.674118799530e+000  1.000132570233e+000  1.000000000000e+000  
  4.666593803142e+004  -2.680289833683e+000  1.000133348313e+000  1.000000000000e+000  
  4.677351412871e+004  -2.686475138944e+000  1.000134129951e+000  1.000000000000e+000  
  4.688133821451e+004  -2.692674748524e+000  1.000134915165e+000  1.000000000000e+000  
  4.698941086051e+004  -2.698888695715e+000  1.000135703972e+000  1.000000000000e+000  
  4.709773263968e+004  -2.705117013888e+000  1.000136496386e+000  1.000000000000e+000  
  4.720630412635e+004  -2.711359736492e+000  1.000137292425e+000  1.000000000000e+000  
  4.731512589614e+004  -2.717616897056e+000  1.000138092104e+000  1.000000000000e+000  
  4.742419852601e+004  -2.723888529188e+000  1.000138895441e+000  1.000000000000e+000  
  4.753352259427e+004  -2.730174666577e+000  1.000139702452e+000  1.000000000000e+000  
  4.764309868053e+004  -2.736475342991e+000  1.000140513154e+000  1.000000000000e+000  
  4.775292736576e+004  -2.742790592278e+000  1.000141327563e+000  1.000000000000e+000  
  4.786300923225e+004  -2.749120448366e+000  1.000142145696e+000  1.000000000000e+000  
  4.797334486366e+004  -2.755464945265e+000  1.000142967571e+000  1.000000000000e+000  
  4.808393484496e+004  -2.761824117064e+000  1.000143793203e+000  1.000000000000e+000  
  4.819477976250e+004  -2.768197997934e+000  1.000144622610e+000  1.000000000000e+000  
